HS Code,Chapter,Tariff Description,CD,SD,VAT,AIT,RD,AT,TTI,Source Page
03024490,03,"Mackerel ( Scomber scombrus, Scomber australasicus, Scomber japonicus), EXCL. Wrapped",25,0,15,5,5,0,54.50,4
03024510,03,"Jack and horse mackerel (Trachurus spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03024590,03,"Jack and horse mackerel (Trachurus spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03024610,03,"cobia (Rachycentron canadum), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03024690,03,"cobia (Rachycentron canadum), EXCL.Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03024710,03,"swordfish (Xiphias gladius), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03024790,03,"swordfish (Xiphias gladius), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03024910,03,Other Wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,4
03024990,03,Other excl. Wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,4
03025110,03,"Fish of the families Bregmacerotidae, Euclichthyidae,..:, Cod (Gadus morhua, ...), Wr",25,0,15,5,5,7.5,64.25,4
03025190,03,"Fish of the families Bregmacerotidae, Euclichthyidae,..:, Cod (Gadus morhua, ...), EX",25,0,15,5,5,0,54.50,4
03025210,03,"Haddock (Melanogrammus aeglefinus), Wrapped/canned upto 2.5 Kg",25,0,15,5,0,7.5,58.13,4
03025290,03,"Haddock (Melanogrammus aeglefinus), EXCL. Wrapped/canned upto 2.5 Kg",25,0,0,5,0,0,30.00,4
03025310,03,"Coalfish (Pollachius virens), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03025390,03,"Coalfish (Pollachius virens), EXCL. Wrapped/canned upto 2.5 Kg",25,0,0,5,0,0,30.00,4
03025410,03,"Hake (Merluccius spp, Urophycis spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,0,7.5,58.13,4
03025490,03,"Hake (Merluccius spp, Urophycis spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,0,5,0,0,30.00,4
03025510,03,"Alaska Pollack (Theraga chalcogramma), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03025590,03,"Alaska Pollack (Theraga chalcogramma), EXCL. Wrapped/canned upto 2.5 Kg",25,0,0,5,0,0,30.00,4
03025610,03,"Blue whitings (Micromesistius poutassou, Micromesistius australis), Wrapped/canned up",25,0,15,5,0,7.5,58.13,4
03025690,03,"Blue whitings (Micromesistius poutassou, Micromesistius australis), EXCL. Wrapped/can",25,0,0,5,0,0,30.00,4
03025910,03,"Other than Blue whitings , Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03025990,03,"Other than Blue withing, EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03027110,03,"Tilapias (Oreochromis spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03027190,03,"Tilapias (Oreochromis spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03027210,03,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), Wrapped/canned upto",25,0,15,5,5,7.5,64.25,4
03027290,03,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), EXCL. Wrapped/canne",25,0,15,5,5,0,54.50,4
03027310,03,"Carp (Cyprinus carpio, Carassius carassius, ..., Mylopharyngodon piceus). Wrapped/c",25,0,15,5,5,7.5,64.25,4
03027390,03,"Carp (Cyprinus carpio, Carassius carassius, ..., Mylopharyngodon piceus). EXCL.Wrap",25,0,15,5,5,0,54.50,4
03027410,03,"Eels (Anguilla spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03027490,03,"Eels (Anguilla spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03027910,03,"Other than Eels, Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03027990,03,"Other than Eels, EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03028110,03,"Dogfish and other sharks, Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03028190,03,"Dogfish and other sharks, EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03028210,03,"Rays and skates (Rajidae), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03028290,03,"Rays and skates (Rajidae), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03028310,03,"Toothfish (Dissostichus spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03028390,03,"Toothfish (Dissostichus spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03028410,03,"Seabass (Dicentrarchus spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03028490,03,"Seabass (Dicentrarchus spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03028510,03,"Seabream (Sparidae), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03028590,03,"Seabream (Sparidae), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,4
03028911,03,Hilsha fish wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,4
03028919,03,Hilsha fish (EXCL.wrapped/canned upto 2.5 kg),25,0,15,5,5,7.5,64.25,4
03028991,03,Other than Hilsha fish wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,4
03028999,03,Other than Hilsha fish (EXCL.wrapped/canned upto 2.5 kg ),25,0,15,5,5,0,54.50,4
03029110,03,"Livers, roes and milt wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,4
03029190,03,"Livers, roes and milt Wrapped/canned upto 2.5 kg",25,0,15,5,5,7.5,64.25,4
03029210,03,Wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,4
03029290,03,Shark Fish Wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,4
03029910,03,other,25,10,15,5,5,7.5,80.18,4
03029990,03,Other,25,10,15,5,5,7.5,80.18,4
03031110,03,SOCKEYE SALMON (RED SALMON) ONCORHYNCHUS NERKA WRA/CANNED UPTO 2.5KG,25,10,15,5,5,7.5,80.18,4
03031190,03,"SOCKEYE SALMON (RED SALMON) ONCORHYNCHUS MERKA,NES",25,10,15,5,5,0,69.45,4
03031210,03,"Other Pacific salmon (Oncorhynchus gorbuscha, ...sou and Oncorhynchus rhodurus) Wrapped/",25,10,15,5,5,7.5,80.18,4
03031290,03,"Other Pacific salmon (Oncorhynchus gorbuscha, ... kisutch, Oncorhynchus masou and Oncorh",25,10,15,5,5,0,69.45,4
03031310,03,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), Wrapped/canned upto 2.5 K",25,10,15,5,5,7.5,80.18,4
03031390,03,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), EXCL. Wrapped/canned upto",25,10,15,5,5,0,69.45,4
03031410,03,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus ..Oncorhynchus chrysogaster) Wrap",25,0,15,5,5,7.5,64.25,4
03031490,03,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus ..Oncorhyn chrysogaster) EXCL.Wra",25,0,15,5,5,0,54.50,4
03031910,03,"PACIFIC SALMON EXCCLUDING LIVERS AND ROSE, OTHER WRAPPED/CANNED UPTO 2.5KG",25,10,15,5,5,7.5,80.18,4
03031990,03,"PACIFIC SALMON EXCCLUDING LIVERS AND ROSE, OTHER,NES",25,10,15,5,5,0,69.45,4
03032310,03,Tilapias (Oreochromis spp) Wrapped/canned upto 2.5 Kg,25,0,15,5,5,7.5,64.25,4
03032390,03,Other Tilapias (Oreochromis spp),25,0,15,5,5,0,54.50,4
03032410,03,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) Wrapped/canned upto 2.5",25,0,15,5,5,7.5,64.25,4
03032490,03,"Other Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",25,0,15,5,5,0,54.50,4
03032510,03,"Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon ..piceus) Wrapped/canned u",25,0,15,5,5,7.5,64.25,5
03032590,03,"Other Carp (Cyprinus carpio, Carassius carassius, .. spp, Cirrhinus spp, Mylopharyngodon",25,0,15,5,5,0,54.50,5
03032610,03,"Eels (Anguilla spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03032690,03,"Eels (Anguilla spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,5
03032910,03,"FISH FROZEN..WRAPPED/CANNED UPTO 2.5KG RUHI,KATLA,MRIGLE,PANGASH,KARP AND ALIKE",25,0,15,5,5,7.5,64.25,5
03032990,03,"Fish frozen.. Excl. wrapped/canned upto 2.5kg ruhi, katla,..,karp and alike Other",25,0,15,5,5,0,54.50,5
03033110,03,Frozen Halibut (Excl. Livers & Roes) Wrapped/Canned Upto 2.5kg,25,0,15,5,5,7.5,64.25,5
03033190,03,"Frozen Halibut (Excl. Livers & Roes),nes",15,0,15,5,0,0,37.25,5
03033210,03,"Frozen Plaice, (Excl. Livers & Roes), Wrapped/Canned upto 2.5kg",25,0,15,5,5,7.5,64.25,5
03033290,03,"Frozen Plaice, (Excl. Livers & Roes),nes",25,0,15,5,5,0,54.50,5
03033310,03,"Frozen Sole, (Excl. Libers & Roes), Wrapped/Canned Upto 2.5kg",25,0,15,5,5,7.5,64.25,5
03033390,03,"Frozen Sole, (Excl.Livers & Roes),nes",25,0,15,5,5,0,54.50,5
03033410,03,Turbots (Psetta maxima) Wrapped/canned upto 2.5 Kg,25,0,15,5,5,7.5,64.25,5
03033490,03,Other Turbots (Psetta maxima),25,0,15,5,5,0,54.50,5
03033910,03,"Frozen Flat Fish,(Excl.Livers & Roes),Excl.Halibut,Plaice & Sole Wrapped/Cann upto 2.5kg",25,0,15,5,5,7.5,64.25,5
03033990,03,"Frozen Flat Fish,(Excl.Livers & Roes), Excl. Halibut,Plaice And Sole,nes",25,0,15,5,5,0,54.50,5
03034110,03,Frozen Albacore Or Longfinned Tunas(Excl.Livers & Roes)Wrapped/Canned upto 2.5kg,25,0,15,5,5,7.5,64.25,5
03034190,03,"Frozen Albacore Or Longfinned Tunas,(Excl.Livers & Roes),nes",25,0,15,5,5,0,54.50,5
03034210,03,"Frozen Yellowfin Tunas, (Excl. Livers & Roes),Wrapped/Canned upto 2.5kg",25,10,15,5,5,7.5,80.18,5
03034290,03,"Frozen Yellowfin Tunas, (Excl. Livers & Roes),nes",25,10,15,5,5,0,69.45,5
03034310,03,Frozen Skipjack Or Stripe-Bellied Bonito(Excl.Livers & Roes)Wrap./Can. upto 2.5kg,25,0,15,5,5,7.5,64.25,5
03034390,03,"Frozen Skipjack Or Stripe-Bellied Bonito(Excl.Livers & Roes),nes",25,0,15,5,5,0,54.50,5
03034410,03,BIGEYE TUNAS (THUNNUS OBESUS) WRAPPED/CANNED UPTO 2.5KG,25,10,15,5,5,7.5,80.18,5
03034490,03,"BIGEYE TUNAS (THUNNUS OBESUS),NES",25,10,15,5,5,0,69.45,5
03034510,03,ATLANTIC & PACIFIC BLUEFIN TUNAS (THUNNUS THYNNUS....) WRAPPED/CANNED UPTO 2.5KG,25,10,15,5,5,7.5,80.18,5
03034590,03,OTHER ATLANTIC & PACIFIC BLUEFIN TUNAS (THUNNUS..) EXCL WRAPPED/CANNED UPTO 2.5KG,25,10,15,5,5,0,69.45,5
03034610,03,SOUTHERN BLUEFIN TUNAS (THUNNUS MACCOYII) WRAPPED/CANNED UPTO 2.5KG,25,10,15,5,5,7.5,80.18,5
03034690,03,"SOUTHERN BLUEFIN TUNAS (THUNNUS MACCOYII),NES",25,10,15,5,5,0,69.45,5
03034910,03,"Frozen Tunas, Nes, (Excl. Livers & Roes),Wrapped/Canned upto 2.5kg",25,10,15,5,5,7.5,80.18,5
03034990,03,"Frozen Tunas, Nes, (Excl. Livers & Roes),nes",25,10,15,5,5,0,69.45,5
03035110,03,"Herrings (Clupea harengus,Clupea pallasii), Wrapped/canned upto 2.5 kg",25,0,15,5,5,7.5,64.25,5
03035190,03,"Herrings (Clupea harengus,Clupea pallasii), NES",25,0,15,5,5,0,54.50,5
03035310,03,"Sardines (Sardina pilchardus, Sardinops spp), sardinella .. (Sprattus sprattus), Wrapped",25,0,15,5,5,7.5,64.25,5
03035390,03,"Sardines (Sardina pilchardus, Sardinops spp), sardinella.. (Sprattus sprattus), EXCL.Wra",25,0,15,5,5,7.5,64.25,5
03035410,03,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Wrapped/canned up",25,0,15,5,5,7.5,64.25,5
03035490,03,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), EXCL. Wrapped/can",25,0,15,5,5,0,54.50,5
03035510,03,Jack and horse mackerel (Trachurus spp) Wrapped/canned upto 2.5 Kg,25,0,15,5,5,7.5,64.25,5
03035590,03,Other Jack and horse mackerel (Trachurus spp),25,0,15,5,5,0,54.50,5
03035610,03,Cobia (Rachycentron canadum) Wrapped/canned upto 2.5 Kg,25,0,15,5,5,7.5,64.25,5
03035690,03,Other Cobia (Rachycentron canadum),25,0,15,5,5,0,54.50,5
03035710,03,"Swordfish (Xiphias gladius), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03035790,03,"Swordfish (Xiphias gladius), EXCL.Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,5
03035910,03,Wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,5
03035990,03,Wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,5
03036310,03,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03036390,03,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,5
03036410,03,"Haddock (Melanogrammus aeglefinus), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03036490,03,"Haddock (Melanogrammus aeglefinus), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,5
03036510,03,"Coalfish (Pollachius virens), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03036590,03,"Coalfish (Pollachius virens), EXCL. Wrapped/canned upto 2.5 Kg",15,0,15,5,0,0,37.25,5
03036610,03,"Hake (Merluccius spp, Urophycis spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03036690,03,"Hake (Merluccius spp, Urophycis spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03036710,03,Alaska Pollack (Theraga chalcogramma)Wrapped/canned upto 2.5 Kg,15,0,15,5,0,7.5,45.88,5
03036790,03,Other Alaska Pollack (Theraga chalcogramma),15,0,15,5,0,0,37.25,5
03036810,03,"Blue whitings (Micromesistius poutassou, Micromesistius australis) Wrapped/canned upto 2",25,0,15,5,5,7.5,64.25,5
03036890,03,"Other Blue whitings (Micromesistius poutassou, Micromesistius australis)",25,0,15,5,5,0,54.50,5
03036910,03,Fish of the families Wrapped/canned upto 2.5 Kg,25,0,15,5,5,7.5,64.25,5
03036990,03,Other Fish of the families,25,0,15,5,5,0,54.50,5
03038110,03,"Dogfish and other sharks, Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03038190,03,"Dogfish and other sharks, EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,5
03038210,03,Rays and skates (Rajidae) Wrapped/canned upto 2.5 Kg,25,0,15,5,5,7.5,64.25,5
03038290,03,Other Rays and skates (Rajidae),25,0,15,5,5,0,54.50,5
03038310,03,"Toothfish (Dissostichus spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03038390,03,"Toothfish (Dissostichus spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,5
03038410,03,"Seabass (Dicentrarchus spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03038490,03,"Seabass (Dicentrarchus spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,5
03038910,03,"Other fish, excluding livers and roes :Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,5
03038990,03,"Other fish, excluding livers and roes :",15,0,15,5,0,0,37.25,5
03039110,03,"Livers, roes and milt Wrapped/canned upto 2.5 kg",25,0,15,5,5,7.5,64.25,5
03039190,03,"Other Livers, roes and milt excl. Wrapped/canned upto 2.5 kg",15,0,15,5,0,7.5,45.88,5
03039210,03,Shark Fish Wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,5
03039290,03,Other Shark Fish excl. Wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,5
03039910,03,Other Wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,5
03039990,03,Other excl. Wrapped/canned upto 2.5 kg,25,0,15,5,5,7.5,64.25,6
03043110,03,"Tilapias (Oreochromis spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03043190,03,"Tilapias (Oreochromis spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03043210,03,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), Wrapped/canned upto 2.",25,0,15,5,5,7.5,64.25,6
03043290,03,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), EXCL. Wrapped/canned u",25,0,15,5,5,0,54.50,6
03043310,03,"Nile Perch (Lates niloticus),Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03043390,03,"Nile Perch (Lates niloticus), EXCL.Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03043910,03,"Other than Nile Perch (Lates niloticus), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03043990,03,"Other than Nile Perch (Lates niloticus), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03044110,03,"Fresh or chilled fillets of other fish :Pacific salmon (Oncorhynchus..), Wrapped/canned",25,10,15,5,5,7.5,80.18,6
03044190,03,"Fresh or chilled fillets of other fish :Pacific salmon (Oncorhynchus..), EXCL. Wrapped/c",25,10,15,5,5,0,69.45,6
03044210,03,"Trout (Salmo trutta, Oncorhynchus mykiss, ... chrysogaster), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03044290,03,"Trout (Salmo trutta, Oncorhynchus mykiss, ... chrysogaster), EXCL. Wrapped/canned upto 2",25,0,15,5,5,0,54.50,6
03044310,03,"Flat fish (Pleuronectidae, Bothidae, .Citharidae), Wrapped/canned upto 2.5 Kg ,",25,0,15,5,5,7.5,64.25,6
03044390,03,"Flat fish (Pleuronectidae, Bothidae, .Citharidae), EXCL. Wrapped/canned upto 2.5 Kg ,",25,0,15,5,5,0,54.50,6
03044410,03,"Fish of the families Bregmacerotidae, Euclichthyidae, , Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03044490,03,"Fish of the families Bregmacerotidae, Euclichthyidae, , EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03044510,03,"Swordfish (Xiphias gladius, Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03044590,03,"Swordfish (Xiphias gladius, EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03044610,03,"Toothfish (Dissostichus spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03044690,03,"Toothfish (Dissostichus spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03044710,03,Dogfish and other sharks,25,0,15,5,5,7.5,64.25,6
03044790,03,Dogfish and other sharks,25,0,15,5,5,7.5,64.25,6
03044810,03,Rays and skates (Rajidae),25,0,15,5,5,7.5,64.25,6
03044890,03,Rays and skates (Rajidae),25,0,15,5,5,7.5,64.25,6
03044910,03,"Other than Toothfish (Dissostichus spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03044990,03,"Other than Toothfish (Dissostichus spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03045110,03,"Other, fresh or chilled : Tilapias (Oreochromis spp), ...Channa spp), Wrapped/canned upt",25,0,15,5,5,7.5,64.25,6
03045190,03,"Other, fresh or chilled : Tilapias (Oreochromis spp), ...Channa spp), EXCL. Wrapped/cann",25,0,15,5,5,0,54.50,6
03045210,03,"Salmonidae, Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03045290,03,"Salmonidae, EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03045310,03,"Fish of the families Bregmacerotidae, ...and Muraenolepididae, Wrapped/canned upto 2.5 K",25,0,15,5,5,7.5,64.25,6
03045390,03,"Fish of the families Bregmacerotidae, ...and Muraenolepididae, EXCL. Wrapped/canned upto",25,0,15,5,5,0,54.50,6
03045410,03,"Swordfish (Xiphias gladius), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03045490,03,"Swordfish (Xiphias gladius), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03045510,03,"Toothfish (Dissostichus spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03045590,03,"Toothfish (Dissostichus spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03045610,03,Dogfish and other shark,25,0,15,5,5,7.5,64.25,6
03045690,03,Dogfish and other shark,25,0,15,5,5,7.5,64.25,6
03045710,03,Rays and skates (Rajidae),25,0,15,5,5,7.5,64.25,6
03045790,03,Rays and skates (Rajidae),25,0,15,5,5,7.5,64.25,6
03045910,03,"Toothfish (Dissostichus spp), NES, Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03045990,03,"Toothfish (Dissostichus spp), NES, EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03046110,03,"Tilapias (Oreochromis spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03046190,03,"Tilapias (Oreochromis spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03046210,03,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), Wrapped/canned upto 2.",25,20,15,5,5,7.5,96.10,6
03046290,03,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), EXCL. Wrapped/canned u",25,20,15,5,5,0,84.40,6
03046310,03,"Nile Perch (Lates niloticus), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03046390,03,"Nile Perch (Lates niloticus), EXCL.Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03046910,03,"Nile Perch (Lates niloticus), NES, Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03046990,03,"Nile Perch (Lates niloticus), NES, EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03047110,03,"Frozen fillets of fish of the families .. :Cod (Gadus morhua, Gadus ogac, Gadus..)Wrappe",25,0,15,5,5,7.5,64.25,6
03047190,03,"Frozen fillets of fish of the families..:Cod (Gadus morhua, Gadus ogac,Gadus..) EXCL.Wra",25,0,15,5,5,0,54.50,6
03047210,03,"Haddock (Melanogrammus aeglefinus), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03047290,03,"Haddock (Melanogrammus aeglefinus), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03047310,03,"Coalfish (Pollachius virens), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03047390,03,"Coalfish (Pollachius virens), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03047410,03,"Hake (Merluccius spp, Urophycis spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03047490,03,"Hake (Merluccius spp, Urophycis spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03047510,03,"Alaska Pollack (Theragra chalcogramma), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03047590,03,"Alaska Pollack (Theragra chalcogramma), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03047910,03,"Other than Alaska Pollack (Theragra chalcogramma), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03047990,03,"Other than Alaska Pollack (Theragra chalcogramma), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03048110,03,"Pacific salmon (Oncorhynchus nerka, ... salmon (Hucho hucho), Wrapped/canned upto 2.5 Kg",25,10,15,5,5,7.5,80.18,6
03048190,03,"Pacific salmon (Oncorhynchus nerka, ... salmon (Hucho hucho), NES, Wrapped/canned upto 2",25,10,15,5,5,0,69.45,6
03048210,03,"Trout (Salmo trutta, Oncorhynchus mykiss, ...orhynchus chrysogaster), Wrapped/canned upt",25,0,15,5,5,7.5,64.25,6
03048290,03,"Trout (Salmo trutta, Oncorhynchus mykiss, ...orhynchus chrysogaster), EXCL. Wrapped/cann",25,0,15,5,5,0,54.50,6
03048310,03,"Flat fish (Pleuronectidae, Bothidae, Cynoglossidae,...Citharidae), Wrapped/canned upto 2",25,0,15,5,5,7.5,64.25,6
03048390,03,"Flat fish (Pleuronectidae, Bothidae, Cynoglossidae,...Citharidae), EXCL. Wrapped/canned",25,0,15,5,5,0,54.50,6
03048410,03,"Swordfish (Xiphias gladius), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03048490,03,"Swordfish (Xiphias gladius), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03048510,03,"Toothfish (Dissostichus spp), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,6
03048590,03,"Toothfish (Dissostichus spp), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,6
03048610,03,"Herrings (Clupea harengus, Clupea pallasii), Wrapped/canned upto 2.5 Kg",25,0,15,5,5,7.5,64.25,7
03048690,03,"Herrings (Clupea harengus, Clupea pallasii), EXCL. Wrapped/canned upto 2.5 Kg",25,0,15,5,5,0,54.50,7
03048710,03,"Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito...pelamis),Wrapped/canne",25,10,15,5,5,7.5,80.18,7
03048790,03,"Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito...pelamis), EXCL. Wrappe",25,10,15,5,5,0,69.45,7
03048810,03,"Dogfish, other sharks, rays and skates (Rajidae)",25,0,15,5,5,7.5,64.25,7
03048890,03,"Dogfish, other sharks, rays and skates (Rajidae)",25,0,15,5,5,7.5,64.25,7
03048910,03,"Tunas (of the genus Thunnus), skipjack or stripe-bellied ,NES, Wrapped/canned upto 2.5 K",25,10,15,5,5,7.5,80.18,7
